발생시간,발생지역,검토상태,쓰나미여부,영향도,데이터유형,규모,지역,경도,위도,진원깊이,발생일시,cluster,c,cluster_4
1686642177305,Tonga,reviewed,0,312,earthquake,4.5,Tonga,-173.7036,-19.0222,67.788,2023-06-13 07:42:57.305000+00:00,2,green,2
1648404620980,"72 km N of Tierras Nuevas Poniente, Puerto Rico",reviewed,0,176,earthquake,3.38, Puerto Rico,-66.4715,19.1173333333333,22.96,2022-03-27 18:10:20.980000+00:00,1,blue,1
1680723047795,Carlsberg Ridge,reviewed,0,312,earthquake,4.5,Carlsberg Ridge,68.05,-2.6318,10.0,2023-04-05 19:30:47.795000+00:00,0,pink,3
1658906847630,"45 km ESE of Naalehu, Hawaii",reviewed,0,141,earthquake,3.03, Hawaii,-155.211833333333,18.8441666666667,9.07,2022-07-27 07:27:27.630000+00:00,1,blue,1
1615114525319,Kermadec Islands region,reviewed,0,400,earthquake,5.1,Kermadec Islands region,-176.7459,-29.008,10.0,2021-03-07 10:55:25.319000+00:00,0,red,0
1627860439300,"4 km NNE of Petrinja, Croatia",reviewed,0,261,earthquake,4.1, Croatia,16.3163,45.4702,10.0,2021-08-01 23:27:19.300000+00:00,0,pink,3
1632685567604,"141 km NE of Colonia, Micronesia",reviewed,0,354,earthquake,4.8, Micronesia,138.9374,10.5024,10.0,2021-09-26 19:46:07.604000+00:00,0,pink,3
1622073633958,"56 km NW of Yonakuni, Japan",reviewed,0,312,earthquake,4.5, Japan,122.6577,24.8686,11.6,2021-05-27 00:00:33.958000+00:00,0,pink,3
1661515952289,"147 km NW of Constitución, Chile",reviewed,0,284,earthquake,4.3, Chile,-73.7145,-34.553,10.0,2022-08-26 12:12:32.289000+00:00,0,pink,3
1624301758412,"79 km SE of Pondaguitan, Philippines",reviewed,0,271,earthquake,4.2, Philippines,126.6275,5.8027,63.82,2021-06-21 18:55:58.412000+00:00,2,green,2
1645551383843,"50 km W of Abepura, Indonesia",reviewed,0,312,earthquake,4.5, Indonesia,140.179,-2.5325,10.0,2022-02-22 17:36:23.843000+00:00,0,pink,3
1618078694165,"98 km N of Naze, Japan",reviewed,0,340,earthquake,4.7, Japan,129.5446,29.2546,10.0,2021-04-10 18:18:14.165000+00:00,0,pink,3
1655064547280,"27 km WNW of Ust’-Kamchatsk Staryy, Russia",reviewed,0,246,earthquake,4.0, Russia,162.0551,56.2907,13.347,2022-06-12 20:09:07.280000+00:00,1,pink,3
1626640213327,"82 km SW of Atka, Alaska",reviewed,0,234,earthquake,3.9, Alaska,-175.1859,51.7748,48.81,2021-07-18 20:30:13.327000+00:00,2,green,2
1666379033500,Mariana Islands region,reviewed,0,298,earthquake,4.4,Mariana Islands region,147.0627,17.1399,37.912,2022-10-21 19:03:53.500000+00:00,2,green,2
1640898497603,"113 km WNW of Rabaul, Papua New Guinea",reviewed,0,312,earthquake,4.5, Papua New Guinea,151.2407,-3.756,2.74,2021-12-30 21:08:17.603000+00:00,0,pink,3
1614991921250,"210 km NE of Gisborne, New Zealand",reviewed,0,385,earthquake,5.0, New Zealand,179.5488,-37.2089,10.0,2021-03-06 00:52:01.250000+00:00,0,pink,3
1659573339510,Puerto Rico region,reviewed,0,165,earthquake,3.27,Puerto Rico region,-65.7503333333333,19.0716666666667,24.96,2022-08-04 00:35:39.510000+00:00,1,blue,1
1617598953968,"11 km NE of Himarë, Albania",reviewed,0,284,earthquake,4.3, Albania,19.8297,40.1867,10.0,2021-04-05 05:02:33.968000+00:00,0,pink,3
1659332751731,"100 km SE of Nikolski, Alaska",reviewed,0,259,earthquake,4.1, Alaska,-168.0249,52.1978,15.487,2022-08-01 05:45:51.731000+00:00,0,pink,3
1626646162292,"73 km WSW of Al May?d?n, Syria",reviewed,0,299,earthquake,4.4, Syria,39.6992,34.7738,10.0,2021-07-18 22:09:22.292000+00:00,0,pink,3
1640829661694,"61 km SSE of Adak, Alaska",reviewed,0,178,earthquake,3.4, Alaska,-176.2542,51.3779,35.0,2021-12-30 02:01:01.694000+00:00,1,blue,1
1673231971686,"38 km W of Port-Olry, Vanuatu",reviewed,0,298,earthquake,4.4, Vanuatu,166.7238,-14.9811,22.525,2023-01-09 02:39:31.686000+00:00,0,pink,3
1680466930628,north of Ascension Island,reviewed,0,312,earthquake,4.5,north of Ascension Island,-14.3473,-1.3668,10.0,2023-04-02 20:22:10.628000+00:00,0,pink,3
1683742874386,"33 km SW of Cameron, Arizona",reviewed,0,178,earthquake,3.4, Arizona,-111.655,35.6487,6.916,2023-05-10 18:21:14.386000+00:00,1,blue,1
1677142453466,"117 km SSE of Sand Point, Alaska",reviewed,0,148,earthquake,3.1, Alaska,-159.649,54.4041,35.0,2023-02-23 08:54:13.466000+00:00,1,blue,1
1621047836663,"5 km N of Dhekiajuli, India",reviewed,0,299,earthquake,4.4, India,92.4736,26.753,43.8,2021-05-15 03:03:56.663000+00:00,2,green,2
1613437859090,"northern Sumatra, Indonesia",reviewed,0,312,earthquake,4.5, Indonesia,97.0361,2.4831,10.0,2021-02-16 01:10:59.090000+00:00,0,pink,3
1672952007330,"48 km WSW of Stella, Puerto Rico",reviewed,0,162,earthquake,3.25, Puerto Rico,-67.6688333333333,18.1485,66.04,2023-01-05 20:53:27.330000+00:00,2,green,2
1611813802134,"152 km W of Panguna, Papua New Guinea",reviewed,0,385,earthquake,5.0, Papua New Guinea,154.1028,-6.3565,10.0,2021-01-28 06:03:22.134000+00:00,0,pink,3
1640632135337,"3 km NNW of Asahi, Japan",reviewed,0,298,earthquake,4.4, Japan,140.6295,35.7477,53.98,2021-12-27 19:08:55.337000+00:00,2,green,2
1675329362756,"233 km WSW of Adak, Alaska",reviewed,0,168,earthquake,3.3, Alaska,-179.8263,51.197,21.48,2023-02-02 09:16:02.756000+00:00,1,blue,1
1659969922789,"11 km SSW of Aígio, Greece",reviewed,0,298,earthquake,4.4, Greece,22.0419,38.1518,66.356,2022-08-08 14:45:22.789000+00:00,2,green,2
1674713595422,"136 km NW of Tobelo, Indonesia",reviewed,0,259,earthquake,4.1, Indonesia,127.1828,2.6363,58.808,2023-01-26 06:13:15.422000+00:00,2,green,2
1629212079764,South Sandwich Islands region,reviewed,0,271,earthquake,4.2,South Sandwich Islands region,-25.8893,-57.3502,53.52,2021-08-17 14:54:39.764000+00:00,2,green,2
1629964234732,"148 km SSW of Puerto El Triunfo, El Salvador",reviewed,0,246,earthquake,4.0, El Salvador,-89.0331,12.0261,10.0,2021-08-26 07:50:34.732000+00:00,1,pink,3
1628136684520,"122 km NE of Cruz Bay, U.S. Virgin Islands",reviewed,0,229,earthquake,3.86, U.S. Virgin Islands,-63.9173,19.0538,41.0,2021-08-05 04:11:24.520000+00:00,2,green,2
1615151747410,"285 km NE of Gisborne, New Zealand",reviewed,0,271,earthquake,4.2, New Zealand,-179.3205,-37.1933,10.0,2021-03-07 21:15:47.410000+00:00,0,pink,3
1656439385339,Mariana Islands region,reviewed,0,326,earthquake,4.6,Mariana Islands region,143.8371,21.4324,10.0,2022-06-28 18:03:05.339000+00:00,0,pink,3
1621980739297,"51 km W of Kot Malik Barkhurdar, Pakistan",reviewed,0,271,earthquake,4.2, Pakistan,66.4514,30.2556,10.0,2021-05-25 22:12:19.297000+00:00,0,pink,3
1644942297450,"10 km N of Témeni, Greece",reviewed,0,326,earthquake,4.6, Greece,22.1427,38.327,10.0,2022-02-15 16:24:57.450000+00:00,0,pink,3
1663425313909,"80 km E of Yujing, Taiwan",reviewed,0,403,earthquake,5.1, Taiwan,121.2505,23.0859,10.0,2022-09-17 14:35:13.909000+00:00,0,red,0
1679467890629,"208 km SE of Perryville, Alaska",reviewed,0,168,earthquake,3.3, Alaska,-156.7276,54.6451,1.4,2023-03-22 06:51:30.629000+00:00,1,blue,1
1653821576176,"Nicobar Islands, India region",reviewed,0,284,earthquake,4.3, India region,91.7514,7.7406,10.0,2022-05-29 10:52:56.176000+00:00,0,pink,3
1638915404067,off the coast of Oregon,reviewed,0,188,earthquake,3.5,off the coast of Oregon,-129.2639,44.507,10.0,2021-12-07 22:16:44.067000+00:00,1,blue,1
1672273386284,Malta region,reviewed,0,298,earthquake,4.4,Malta region,14.2162,35.0836,10.0,2022-12-29 00:23:06.284000+00:00,0,pink,3
1675885691735,Turkey-Syria border region,reviewed,0,271,earthquake,4.2,Turkey-Syria border region,36.0996,36.3313,10.0,2023-02-08 19:48:11.735000+00:00,0,pink,3
1628597324988,"123 km SSE of Kuril’sk, Russia",reviewed,0,385,earthquake,5.0, Russia,148.3205,44.1574,35.0,2021-08-10 12:08:44.988000+00:00,2,green,2
1652891804670,central Mid-Atlantic Ridge,reviewed,0,340,earthquake,4.7,central Mid-Atlantic Ridge,-30.9091,5.7369,10.0,2022-05-18 16:36:44.670000+00:00,0,pink,3
1678105855459,"60 km E of Sand Point, Alaska",reviewed,0,148,earthquake,3.1, Alaska,-159.559,55.2481,10.0,2023-03-06 12:30:55.459000+00:00,1,blue,1
1661557566611,"101 km SSE of Sand Point, Alaska",reviewed,0,158,earthquake,3.2, Alaska,-159.7463,54.5363,26.087,2022-08-26 23:46:06.611000+00:00,1,blue,1
1614884794591,"Kermadec Islands, New Zealand",reviewed,0,385,earthquake,5.0, New Zealand,-177.175,-29.7282,10.0,2021-03-04 19:06:34.591000+00:00,0,pink,3
1629725029592,"70 km SSW of Champerico, Guatemala",reviewed,0,298,earthquake,4.4, Guatemala,-92.0535,13.6739,10.0,2021-08-23 13:23:49.592000+00:00,0,pink,3
1663291928520,"Izu Islands, Japan region",reviewed,0,298,earthquake,4.4, Japan region,142.5869,32.2498,10.0,2022-09-16 01:32:08.520000+00:00,0,pink,3
1672238117249,"57 km ESE of Adi Keyh, Eritrea",reviewed,0,298,earthquake,4.4, Eritrea,39.8764,14.6695,10.0,2022-12-28 14:35:17.249000+00:00,0,pink,3
1632222188546,"64 km SSE of Atka, Alaska",reviewed,0,178,earthquake,3.4, Alaska,-173.918,51.6431,35.0,2021-09-21 11:03:08.546000+00:00,1,blue,1
1677910763909,Carlsberg Ridge,reviewed,0,298,earthquake,4.4,Carlsberg Ridge,67.6808,1.4774,10.0,2023-03-04 06:19:23.909000+00:00,0,pink,3
1613452782837,"88 km WSW of Port-Vila, Vanuatu",reviewed,0,312,earthquake,4.5, Vanuatu,167.5834,-18.1276,10.0,2021-02-16 05:19:42.837000+00:00,0,pink,3
1666223990050,"6km NW of The Geysers, CA",reviewed,0,166,earthquake,3.27,California,-122.8078333,38.8176667,2.43,2022-10-19 23:59:50.050000+00:00,1,blue,1
1631784508487,"98 km WNW of La Ligua, Chile",reviewed,0,326,earthquake,4.6, Chile,-72.1973,-32.107,10.0,2021-09-16 09:28:28.487000+00:00,0,pink,3
1636580300802,"232 km SE of Chiniak, Alaska",reviewed,0,222,earthquake,3.8, Alaska,-149.402,56.2348,18.76,2021-11-10 21:38:20.802000+00:00,1,blue,1
1679664187180,"Izu Islands, Japan region",reviewed,0,271,earthquake,4.2, Japan region,141.9049,29.9765,10.0,2023-03-24 13:23:07.180000+00:00,0,pink,3
1657761337420,"71 km N of San Juan, Puerto Rico",reviewed,0,160,earthquake,3.22, Puerto Rico,-65.9973333333333,19.1035,13.47,2022-07-14 01:15:37.420000+00:00,1,blue,1
1676048451366,"21 km ESE of Saimbeyli, Turkey",reviewed,0,341,earthquake,4.7, Turkey,36.2951,37.8868,2.087,2023-02-10 17:00:51.366000+00:00,0,pink,3
1677704751279,"85 km W of Murghob, Tajikistan",reviewed,0,271,earthquake,4.2, Tajikistan,73.0064,38.0296,10.0,2023-03-01 21:05:51.279000+00:00,0,pink,3
1665344251690,"281 km E of Kuril’sk, Russia",reviewed,0,312,earthquake,4.5, Russia,151.4113,45.7194,44.259,2022-10-09 19:37:31.690000+00:00,2,green,2
1678613415681,"99 km SE of Attu Station, Alaska",reviewed,0,246,earthquake,4.0, Alaska,174.061,52.1308,35.0,2023-03-12 09:30:15.681000+00:00,2,green,2
1660010196787,"129 km WSW of Nikolski, Alaska",reviewed,0,168,earthquake,3.3, Alaska,-170.525,52.3613,35.0,2022-08-09 01:56:36.787000+00:00,1,blue,1
1674278159649,"Unimak Island region, Alaska",reviewed,0,211,earthquake,3.7, Alaska,-163.6347,53.4392,23.535,2023-01-21 05:15:59.649000+00:00,1,blue,1
1641777964479,south of the Kermadec Islands,reviewed,0,416,earthquake,5.2,south of the Kermadec Islands,179.7103,-33.8834,10.0,2022-01-10 01:26:04.479000+00:00,0,red,0
1689858828530,"61 km NW of San Antonio, Puerto Rico",reviewed,0,175,earthquake,3.37, Puerto Rico,-67.4285,18.9481666666667,13.96,2023-07-20 13:13:48.530000+00:00,1,blue,1
1646042644734,south of the Kermadec Islands,reviewed,0,354,earthquake,4.8,south of the Kermadec Islands,-178.2272,-33.3532,10.0,2022-02-28 10:04:04.734000+00:00,0,pink,3
1611978434480,"65 km W of Puerto Real, Puerto Rico",reviewed,0,145,earthquake,3.07, Puerto Rico,-67.806,18.0643,30.0,2021-01-30 03:47:14.480000+00:00,1,blue,1
1657404614824,"148 km SW of Nikolski, Alaska",reviewed,0,188,earthquake,3.5, Alaska,-170.6275,52.1568,45.432,2022-07-09 22:10:14.824000+00:00,1,blue,1
1628840234862,Reykjanes Ridge,reviewed,0,298,earthquake,4.4,Reykjanes Ridge,-35.2628,53.8473,10.0,2021-08-13 07:37:14.862000+00:00,0,pink,3
1613748234678,"148 km SSE of Viqueque, Timor Leste",reviewed,0,326,earthquake,4.6, Timor Leste,126.6991,-10.156,10.0,2021-02-19 15:23:54.678000+00:00,0,pink,3
1676914285190,"125 km WSW of Panguna, Papua New Guinea",reviewed,0,340,earthquake,4.7, Papua New Guinea,154.5441,-6.9452,11.243,2023-02-20 17:31:25.190000+00:00,0,pink,3
1611818972387,"64 km E of Donggang, Taiwan",reviewed,0,326,earthquake,4.6, Taiwan,121.0683,22.5407,9.2,2021-01-28 07:29:32.387000+00:00,0,pink,3
1613221735027,"57 km WNW of Akhiok, Alaska",reviewed,1,435,earthquake,5.3, Alaska,-155.0386,57.1463,49.7,2021-02-13 13:08:55.027000+00:00,2,green,2
1684861827575,"197 km SW of Nikolski, Alaska",reviewed,0,211,earthquake,3.7, Alaska,-171.2172,51.9091,35.0,2023-05-23 17:10:27.575000+00:00,1,blue,1
1640664573520,"85 km NNW of Phôngsali, Laos",reviewed,0,284,earthquake,4.3, Laos,101.701,22.3622,10.0,2021-12-28 04:09:33.520000+00:00,0,pink,3
1683980036057,"26 km WSW of Sechura, Peru",reviewed,0,298,earthquake,4.4, Peru,-81.0435,-5.6458,27.268,2023-05-13 12:13:56.057000+00:00,0,pink,3
1629666786012,"Java, Indonesia",reviewed,0,326,earthquake,4.6, Indonesia,107.5458,-8.2075,35.0,2021-08-22 21:13:06.012000+00:00,2,green,2
1685140193726,West Chile Rise,reviewed,0,298,earthquake,4.4,West Chile Rise,-91.6297,-38.6844,10.0,2023-05-26 22:29:53.726000+00:00,0,pink,3
1648316811280,"6km W of Walker, CA",reviewed,0,167,earthquake,3.29,California,-119.5428333,38.5136667,-0.46,2022-03-26 17:46:51.280000+00:00,1,blue,1
1667128203990,South Sandwich Islands region,reviewed,0,298,earthquake,4.4,South Sandwich Islands region,-23.7976,-59.2149,10.0,2022-10-30 11:10:03.990000+00:00,0,pink,3
1677466281400,"10 km NNW of Gölba??, Turkey",reviewed,0,340,earthquake,4.7, Turkey,37.5853,37.8722,10.0,2023-02-27 02:51:21.400000+00:00,0,pink,3
1624916253111,"168 km SE of Tondano, Indonesia",reviewed,0,259,earthquake,4.1, Indonesia,125.7838,0.0647,35.0,2021-06-28 21:37:33.111000+00:00,2,green,2
1641965344870,"117 km SE of Nikolski, Alaska",reviewed,0,246,earthquake,4.0, Alaska,-167.7785,52.1166,10.0,2022-01-12 05:29:04.870000+00:00,1,pink,3
1611937812370,"21 km SSE of Honaunau-Napoopoo, Hawaii",reviewed,0,146,earthquake,3.07, Hawaii,-155.804833333333,19.2666666666667,8.91,2021-01-29 16:30:12.370000+00:00,1,blue,1
1673353191260,"30 km NNE of Miches, Dominican Republic",reviewed,0,256,earthquake,4.08, Dominican Republic,-68.9336,19.238,5.0,2023-01-10 12:19:51.260000+00:00,0,pink,3
1623436218871,South Sandwich Islands region,reviewed,0,326,earthquake,4.6,South Sandwich Islands region,-27.6125,-60.6283,10.0,2021-06-11 18:30:18.871000+00:00,0,pink,3
1643941798462,"162 km ESE of Kimbe, Papua New Guinea",reviewed,0,369,earthquake,4.9, Papua New Guinea,151.5255,-6.0358,23.31,2022-02-04 02:29:58.462000+00:00,0,pink,3
1612282453363,"52 km NE of Chitre, Nepal",reviewed,0,313,earthquake,4.5, Nepal,84.0135,28.8039,29.41,2021-02-02 16:14:13.363000+00:00,2,green,2
1656847012042,"46 km SW of Adela, Philippines",reviewed,0,271,earthquake,4.2, Philippines,120.6241,12.1998,10.0,2022-07-03 11:16:52.042000+00:00,0,pink,3
1639264084473,"Izu Islands, Japan region",reviewed,0,298,earthquake,4.4, Japan region,142.3826,31.2652,10.0,2021-12-11 23:08:04.473000+00:00,0,pink,3
1630108431122,South Sandwich Islands region,reviewed,0,369,earthquake,4.9,South Sandwich Islands region,-25.0802,-56.981,10.0,2021-08-27 23:53:51.122000+00:00,0,pink,3
1613126052852,southeast of the Loyalty Islands,reviewed,0,432,earthquake,5.3,southeast of the Loyalty Islands,171.7565,-23.3903,10.0,2021-02-12 10:34:12.852000+00:00,0,red,0
1686112667306,"206 km WSW of Tual, Indonesia",reviewed,0,246,earthquake,4.0, Indonesia,131.1269,-6.5543,35.0,2023-06-07 04:37:47.306000+00:00,2,green,2
1615039708150,Kermadec Islands region,reviewed,0,312,earthquake,4.5,Kermadec Islands region,-176.4374,-28.9426,10.0,2021-03-06 14:08:28.150000+00:00,0,pink,3
1654128506827,Carlsberg Ridge,reviewed,0,298,earthquake,4.4,Carlsberg Ridge,63.4641,3.7916,10.0,2022-06-02 00:08:26.827000+00:00,0,pink,3
1644732547967,"208 km NE of Laikit, Laikit II (Dimembe), Indonesia",reviewed,0,284,earthquake,4.3, Laikit II (Dimembe),126.3761,2.7353,62.85,2022-02-13 06:09:07.967000+00:00,2,green,2
1628023142843,"111 km ENE of Hasaki, Japan",reviewed,0,369,earthquake,4.9, Japan,141.9013,36.2381,23.53,2021-08-03 20:39:02.843000+00:00,0,pink,3
1622840565430,Reykjanes Ridge,reviewed,0,312,earthquake,4.5,Reykjanes Ridge,-32.1112,58.416,10.0,2021-06-04 21:02:45.430000+00:00,0,pink,3
1629229929032,South Sandwich Islands region,reviewed,0,259,earthquake,4.1,South Sandwich Islands region,-23.5754,-58.214,10.0,2021-08-17 19:52:09.032000+00:00,0,pink,3
1675924078161,"8 km W of Abepura, Indonesia",reviewed,0,404,earthquake,5.1, Indonesia,140.5588,-2.598,9.924,2023-02-09 06:27:58.161000+00:00,0,red,0
1686171972306,"Java, Indonesia",reviewed,0,284,earthquake,4.3, Indonesia,107.331,-7.8928,64.966,2023-06-07 21:06:12.306000+00:00,2,green,2
1678209372810,"52 km NNE of Otra Banda, Dominican Republic",reviewed,0,234,earthquake,3.9, Dominican Republic,-68.5058,19.0971,9.0,2023-03-07 17:16:12.810000+00:00,1,pink,3
1659387338908,South Sandwich Islands region,reviewed,0,340,earthquake,4.7,South Sandwich Islands region,-23.7305,-58.1795,10.0,2022-08-01 20:55:38.908000+00:00,0,pink,3
1624809372192,"98 km SSW of Sungai Penuh, Indonesia",reviewed,0,400,earthquake,5.1, Indonesia,101.0849,-2.8938,40.3,2021-06-27 15:56:12.192000+00:00,2,green,2
1625682258997,South Sandwich Islands region,reviewed,0,400,earthquake,5.1,South Sandwich Islands region,-26.4976,-55.8803,10.0,2021-07-07 18:24:18.997000+00:00,0,red,0
1618319022176,northern Mid-Atlantic Ridge,reviewed,0,326,earthquake,4.6,northern Mid-Atlantic Ridge,-45.0419,25.76,10.0,2021-04-13 13:03:42.176000+00:00,0,pink,3
1613994167142,"25 km NNE of Napier, New Zealand",reviewed,0,285,earthquake,4.3, New Zealand,176.975,-39.2706,33.16,2021-02-22 11:42:47.142000+00:00,2,green,2
1631168720595,West Chile Rise,reviewed,0,298,earthquake,4.4,West Chile Rise,-93.7642,-38.0661,10.0,2021-09-09 06:25:20.595000+00:00,0,pink,3
1643024190688,"39 km NNW of Nuku‘alofa, Tonga",reviewed,0,344,earthquake,4.7, Tonga,-175.4082,-20.8419,10.0,2022-01-24 11:36:30.688000+00:00,0,pink,3
1637261427623,"86 km S of Kupang, Indonesia",reviewed,0,326,earthquake,4.6, Indonesia,123.6777,-10.9476,10.0,2021-11-18 18:50:27.623000+00:00,0,pink,3
1639155149311,"25 km WNW of Lata, Solomon Islands",reviewed,0,298,earthquake,4.4, Solomon Islands,165.5872,-10.6203,35.0,2021-12-10 16:52:29.311000+00:00,2,green,2
1657315436176,"Nicobar Islands, India region",reviewed,0,259,earthquake,4.1, India region,94.2657,9.921,10.0,2022-07-08 21:23:56.176000+00:00,0,pink,3
1676208554610,"9 km SSE of Çelikhan, Turkey",reviewed,0,285,earthquake,4.3, Turkey,38.2894,37.9553,10.0,2023-02-12 13:29:14.610000+00:00,0,pink,3
1666733968123,"22 km NE of Dolores, Philippines",reviewed,0,355,earthquake,4.8, Philippines,120.8663,17.7907,29.034,2022-10-25 21:39:28.123000+00:00,0,pink,3
1628993240970,South Sandwich Islands region,reviewed,0,326,earthquake,4.6,South Sandwich Islands region,-25.0017,-58.0822,35.0,2021-08-15 02:07:20.970000+00:00,2,green,2
1674654507101,Kazakhstan-Xinjiang border region,reviewed,0,259,earthquake,4.1,Kazakhstan-Xinjiang border region,80.9549,44.9396,10.0,2023-01-25 13:48:27.101000+00:00,0,pink,3
1630145669804,"122 km SW of Adak, Alaska",reviewed,0,158,earthquake,3.2, Alaska,-177.9858,51.1637,26.89,2021-08-28 10:14:29.804000+00:00,1,blue,1
1636631225269,"56 km S of Whites City, New Mexico",reviewed,0,148,earthquake,3.1, New Mexico,-104.3471714,31.66404537,6.645727539,2021-11-11 11:47:05.269000+00:00,1,blue,1
1646331047807,"140 km NW of Ternate, Indonesia",reviewed,0,271,earthquake,4.2, Indonesia,126.5451,1.735,44.0,2022-03-03 18:10:47.807000+00:00,2,green,2
1666517098150,"23km SSW of La Quinta, CA",reviewed,0,187,earthquake,3.27,California,-116.4261667,33.4806667,5.79,2022-10-23 09:24:58.150000+00:00,1,blue,1
1649553884408,"31 km SSW of Lakatoro, Vanuatu",reviewed,0,326,earthquake,4.6, Vanuatu,167.3357,-16.3741,13.76,2022-04-10 01:24:44.408000+00:00,0,pink,3
1628921678120,South Sandwich Islands region,reviewed,0,340,earthquake,4.7,South Sandwich Islands region,-23.6302,-58.2084,10.0,2021-08-14 06:14:38.120000+00:00,0,pink,3
1649924357416,south of the Kermadec Islands,reviewed,0,326,earthquake,4.6,south of the Kermadec Islands,-177.7428,-32.7724,10.0,2022-04-14 08:19:17.416000+00:00,0,pink,3
1641989992843,"14 km SE of T?gane, Japan",reviewed,0,271,earthquake,4.2, Japan,140.4862,35.4592,47.42,2022-01-12 12:19:52.843000+00:00,2,green,2
1644820390867,"202 km SE of Perryville, Alaska",reviewed,0,188,earthquake,3.5, Alaska,-156.7818,54.6897,10.0,2022-02-14 06:33:10.867000+00:00,1,blue,1
1680378186692,"29 km SSE of Mohr, Iran",reviewed,0,246,earthquake,4.0, Iran,52.9937,27.3091,10.0,2023-04-01 19:43:06.692000+00:00,1,pink,3
1663827369459,"55 km SSW of Aguililla, Mexico",reviewed,1,1179,earthquake,6.8, Mexico,-102.9554,18.2633,20.0,2022-09-22 06:16:09.459000+00:00,0,red,0
1613700467320,"106 km NNW of Charlotte Amalie, U.S. Virgin Islands",reviewed,0,173,earthquake,3.35, U.S. Virgin Islands,-65.1343,19.2813,28.0,2021-02-19 02:07:47.320000+00:00,1,blue,1
1613654636963,southeast Indian Ridge,reviewed,0,340,earthquake,4.7,southeast Indian Ridge,96.8509,-50.6107,10.0,2021-02-18 13:23:56.963000+00:00,0,pink,3
1653745579076,northern Mid-Atlantic Ridge,reviewed,0,312,earthquake,4.5,northern Mid-Atlantic Ridge,-44.7868,24.769,10.0,2022-05-28 13:46:19.076000+00:00,0,pink,3
1620362114150,"19km NW of Truckee, CA",reviewed,0,843,earthquake,4.65,California,-120.3145,39.461,10.12,2021-05-07 04:35:14.150000+00:00,0,red,0
1686710770178,Balleny Islands region,reviewed,0,284,earthquake,4.3,Balleny Islands region,170.0955,-63.1658,10.0,2023-06-14 02:46:10.178000+00:00,0,pink,3
1652626164526,"152 km SSW of Ust’-Kamchatsk Staryy, Russia",reviewed,0,259,earthquake,4.1, Russia,161.8524,54.9019,35.0,2022-05-15 14:49:24.526000+00:00,2,green,2
1651123370026,"2 km NNE of Géfyra, Greece",reviewed,0,259,earthquake,4.1, Greece,23.0422,36.7045,10.0,2022-04-28 05:22:50.026000+00:00,0,pink,3
1618922766020,"5 km ESE of La Parguera, Puerto Rico",reviewed,0,155,earthquake,3.17, Puerto Rico,-67.0036,17.9506,9.0,2021-04-20 12:46:06.020000+00:00,1,blue,1
1642008693409,"96 km WSW of Kandrian, Papua New Guinea",reviewed,0,284,earthquake,4.3, Papua New Guinea,148.7466,-6.5577,35.0,2022-01-12 17:31:33.409000+00:00,2,green,2
1677649191770,"98 km N of San Antonio, Puerto Rico",reviewed,0,156,earthquake,3.18, Puerto Rico,-67.2156666666667,19.3736666666667,10.79,2023-03-01 05:39:51.770000+00:00,1,blue,1
1675648878994,"6 km WNW of Besni, Turkey",reviewed,0,312,earthquake,4.5, Turkey,37.8026,37.7238,16.202,2023-02-06 02:01:18.994000+00:00,0,pink,3
1610700006403,"50 km S of Obihiro, Japan",reviewed,0,354,earthquake,4.8, Japan,143.2444,42.4632,62.59,2021-01-15 08:40:06.403000+00:00,2,green,2
1649060971439,South Sandwich Islands region,reviewed,0,284,earthquake,4.3,South Sandwich Islands region,-25.2111,-59.0737,10.0,2022-04-04 08:29:31.439000+00:00,0,pink,3
1687467111779,"147 km SE of Shinmachi, Japan",reviewed,0,298,earthquake,4.4, Japan,141.5669,34.3023,10.0,2023-06-22 20:51:51.779000+00:00,0,pink,3
1663003316480,Puerto Rico region,reviewed,0,211,earthquake,3.62,Puerto Rico region,-66.9445,18.5423,12.0,2022-09-12 17:21:56.480000+00:00,1,blue,1
1625415761468,"275 km ENE of Miyako, Japan",reviewed,0,284,earthquake,4.3, Japan,144.9976,40.4367,10.0,2021-07-04 16:22:41.468000+00:00,0,pink,3
1645994704486,"53 km N of Ruteng, Indonesia",reviewed,0,298,earthquake,4.4, Indonesia,120.5341,-8.1302,10.0,2022-02-27 20:45:04.486000+00:00,0,pink,3
1654285317823,"83 km SSW of Unalaska, Alaska",reviewed,0,178,earthquake,3.4, Alaska,-166.7933,53.1398,26.839,2022-06-03 19:41:57.823000+00:00,1,blue,1
1673402570919,"7 km S of Cuautepec, Mexico",reviewed,0,259,earthquake,4.1, Mexico,-98.9887,16.6797,31.898,2023-01-11 02:02:50.919000+00:00,2,green,2
1671913200018,southern Iran,reviewed,0,259,earthquake,4.1,southern Iran,56.2185,27.716,10.0,2022-12-24 20:20:00.018000+00:00,0,pink,3
1631610878122,"49 km SSW of Labuan, Indonesia",reviewed,0,259,earthquake,4.1, Indonesia,105.7018,-6.8028,56.55,2021-09-14 09:14:38.122000+00:00,2,green,2
1631754619443,"85 km W of Diego de Almagro, Chile",reviewed,0,326,earthquake,4.6, Chile,-70.8983,-26.2789,21.4,2021-09-16 01:10:19.443000+00:00,0,pink,3
1623720657420,"23 km N of Punta Cana, Dominican Republic",reviewed,0,159,earthquake,3.21, Dominican Republic,-68.3981,18.7915,47.0,2021-06-15 01:30:57.420000+00:00,1,blue,1
